Time,Lat,Lon,Alt,Lm_T89,MLT_T89
2019-01-25 10:24:15.004800,-35.2367,-119.339,791.257,1.4597344304132012,2.7389032379549576
2019-01-25 10:24:20.016000,-35.5347,-119.331,791.383,1.467772887040598,2.743810777142979
2019-01-25 10:24:25.027200,-35.8326,-119.324,791.5089999999999,1.475442685111027,2.748672303326714
2019-01-25 10:24:30.038400,-36.1305,-119.316,791.635,1.4837724427243997,2.75361175925201
2019-01-25 10:24:34.963200,-36.4284,-119.309,791.7610000000001,1.4919679081279464,2.7582310368740828
2019-01-25 10:24:39.974400,-36.7262,-119.301,791.888,1.500297676615024,2.7632036100047124
2019-01-25 10:24:44.985600,-37.0241,-119.292,792.015,1.5088885693026455,2.768255790890933
2019-01-25 10:24:49.996800,-37.3218,-119.28399999999999,792.1419999999999,1.5173599184002704,2.7732625896035863
2019-01-25 10:24:55.008000,-37.6196,-119.275,792.268,1.5263001138009882,2.7786254017072487
2019-01-25 10:25:00.019200,-37.9173,-119.266,792.3960000000001,1.5349827560249805,2.7837296255777346
2019-01-25 10:25:05.030400,-38.215,-119.257,792.523,1.5442612838561618,2.788852540131998
2019-01-25 10:25:10.041600,-38.5127,-119.24799999999999,792.65,1.5531912655842732,2.7939944888119683
2019-01-25 10:25:14.966400,-38.8104,-119.238,792.778,1.5628057176173473,2.7989406500537193
2019-01-25 10:25:19.977600,-39.108000000000004,-119.228,792.905,1.5719974969732118,2.804181187160708
2019-01-25 10:25:24.988800,-39.4056,-119.21799999999999,793.033,1.5819529451866206,2.8094416854868314
2019-01-25 10:25:30,-39.7031,-119.20700000000001,793.16,1.5917876876479111,2.8150577260716716
2019-01-25 10:25:35.011200,-40.0006,-119.197,793.288,1.6017273189260275,2.8203580591655424
2019-01-25 10:25:40.022400,-40.2981,-119.186,793.415,1.6120036755106069,2.825739823220488
2019-01-25 10:25:45.033600,-40.5956,-119.17399999999999,793.543,1.6221546734770704,2.831203210804624
2019-01-25 10:25:49.958400,-40.893,-119.163,793.671,1.6328363499091927,2.836351007235045
2019-01-25 10:25:54.969600,-41.1904,-119.15100000000001,793.799,1.6432648829950693,2.841856889016647
2019-01-25 10:25:59.980800,-41.4878,-119.139,793.926,1.65434362352362,2.847385152171128
